"","subID","Session","critRT","Trial","Congruency","ACC","RT","block","BlockType","Valence","Feedback"
"2317",26,5,792,13,"congruent",1,834,0,"Baseline","None","None"
"2318",26,5,792,14,"congruent",1,1000,0,"Baseline","None","None"
"2319",26,5,792,15,"congruent",1,850,0,"Baseline","None","None"
"2320",26,5,792,16,"incongruent",1,1039,0,"Baseline","None","None"
"2321",26,5,792,17,"incongruent",1,669,0,"Baseline","None","None"
"2322",26,5,792,18,"incongruent",1,1052,0,"Baseline","None","None"
"2323",26,5,792,19,"congruent",1,1241,0,"Baseline","None","None"
"2324",26,5,792,20,"congruent",1,792,0,"Baseline","None","None"
"2325",26,5,792,21,"congruent",1,790,0,"Baseline","None","None"
"2326",26,5,792,22,"incongruent",1,1215,0,"Baseline","None","None"
"2327",26,5,792,23,"congruent",1,800,0,"Baseline","None","None"
"2328",26,5,792,24,"incongruent",0,1984,0,"Baseline","None","None"
"2329",26,5,792,25,"congruent",1,1869,0,"Baseline","None","None"
"2330",26,5,792,26,"incongruent",1,745,0,"Baseline","None","None"
"2331",26,5,792,27,"incongruent",1,690,0,"Baseline","None","None"
"2332",26,5,792,28,"congruent",1,556,0,"Baseline","None","None"
"2333",26,5,792,29,"incongruent",1,641,0,"Baseline","None","None"
"2334",26,5,792,30,"congruent",1,1099,0,"Baseline","None","None"
"2335",26,5,792,31,"incongruent",1,1174,0,"Baseline","None","None"
"2336",26,5,792,32,"incongruent",1,585,0,"Baseline","None","None"
"2337",26,5,792,33,"incongruent",1,1809,0,"Baseline","None","None"
"2338",26,5,792,34,"incongruent",1,728,0,"Baseline","None","None"
"2339",26,5,792,35,"congruent",0,0,0,"Baseline","None","None"
"2340",26,5,792,36,"congruent",1,1083,0,"Baseline","None","None"
"2341",26,5,792,37,"congruent",1,584,0,"Baseline","None","None"
"2342",26,5,792,38,"incongruent",1,691,0,"Baseline","None","None"
"2343",26,5,792,39,"congruent",1,671,0,"Baseline","None","None"
